Date,Pre_Tax_Value,After_Tax_Value,Pre_Tax_Return,After_Tax_Return,Tax_Paid_Cumulative,BIL_Weight,Holdings,Num_Holdings
2012-09-30,30056.502962,22712.134736,0.007440,0.007440,5118.019070,0.000000,"VNQ,MTUM,VTV,QQQ,VBK,VBR",6
2012-10-31,29483.017584,22278.781687,-0.019080,-0.019080,5118.019070,0.000000,"VNQ,MTUM,VTV,VBK,VBR,VCIT",6
2012-11-30,29595.899009,22364.080305,0.003829,0.003829,5118.019070,0.000000,"MTUM,VTV,VBK,VBR,VEA,QQQ",6
2012-12-31,30244.990379,22451.633792,0.021932,0.003915,5520.950143,0.000000,"MTUM,VTV,VBK,VBR,VEA,VWO",6
2013-01-31,31653.001871,23504.725913,0.046554,0.046905,5520.950143,0.000000,"MTUM,VTV,VBK,VBR,VEA,VWO",6
2013-02-28,31739.939662,23571.439869,0.002747,0.002838,5520.950143,0.000000,"MTUM,VTV,VBK,VBR,VEA,VNQ",6
2013-03-31,32865.840173,24407.592265,0.035473,0.035473,5520.950143,0.000000,"MTUM,VTV,VBK,VBR,VEA,VNQ",6
2013-04-30,33569.838000,24930.411571,0.021420,0.021420,5520.950143,0.000000,"MTUM,VTV,VBK,VBR,VEA,VNQ",6
2013-05-31,33624.886842,24971.293140,0.001640,0.001640,5520.950143,0.000000,"MTUM,VTV,VBK,VBR,VEA,QQQ",6
2013-06-30,33280.357589,24715.430838,-0.010246,-0.010246,5520.950143,0.000000,"MTUM,VTV,VBK,VBR,VEA,QQQ",6
2013-07-31,34970.184493,25970.369276,0.050776,0.050776,5520.950143,0.000000,"MTUM,VTV,VBK,VBR,VEA,QQQ",6
2013-08-31,34284.976910,25461.504533,-0.019594,-0.019594,5520.950143,0.000000,"MTUM,VTV,VBK,VBR,VEA,QQQ",6
2013-09-30,35786.104584,26576.306774,0.043784,0.043784,5520.950143,0.000000,"MTUM,VTV,VBK,VBR,VEA,QQQ",6
2013-10-31,36924.573354,27421.782850,0.031813,0.031813,5520.950143,0.000000,"MTUM,VTV,VBK,VBR,VEA,QQQ",6
2013-11-30,37708.267398,28003.787892,0.021224,0.021224,5520.950143,0.000000,"MTUM,VTV,VBK,VBR,VEA,QQQ",6
2013-12-31,38472.223804,28306.434972,0.020260,0.010807,5785.650083,0.167599,"VTV,VBK,VBR,VEA,QQQ,BIL",6
2014-01-31,37526.629845,27608.836158,-0.024579,-0.024645,5785.650083,0.166667,"VTV,VBK,VBR,VEA,QQQ,BIL",6
2014-02-28,39092.275528,28758.912829,0.041721,0.041656,5785.650083,0.000000,"VTV,VBK,VBR,VEA,QQQ,VNQ",6
2014-03-31,39005.520883,28695.088858,-0.002219,-0.002219,5785.650083,0.000000,"VTV,VBK,VBR,VEA,QQQ,VNQ",6
2014-04-30,39037.935192,28718.935007,0.000831,0.000831,5785.650083,0.000000,"VTV,VBK,VBR,VEA,QQQ",5
2014-05-31,39683.908880,29194.156769,0.016547,0.016547,5785.650083,0.000000,"VTV,VBK,VBR,VEA,QQQ,VNQ",6
2014-06-30,40831.863655,30038.669636,0.028927,0.028927,5785.650083,0.000000,"VTV,VBK,VBR,VEA,QQQ,VNQ",6
2014-07-31,39992.756260,29421.365709,-0.020550,-0.020550,5785.650083,0.000000,"VTV,VBR,VEA,QQQ,VNQ,VWO",6
2014-08-31,41355.688581,30424.030541,0.034079,0.034079,5785.650083,0.000000,"VTV,VBR,VEA,QQQ,VNQ,VWO",6
2014-09-30,39639.249608,29161.302400,-0.041504,-0.041504,5785.650083,0.166667,"VTV,QQQ,VNQ,VWO,VCIT,BIL",6
2014-10-31,40790.382116,30008.153022,0.029040,0.029040,5785.650083,0.000000,"VTV,QQQ,VNQ,VWO,VBK",5
2014-11-30,41329.603257,30404.840419,0.013219,0.013219,5785.650083,0.000000,"VTV,QQQ,VNQ,VBK,VBR,VCIT",6
2014-12-31,41486.534273,29486.983011,0.003797,-0.030188,6818.956519,0.000000,"VTV,QQQ,VNQ,VBR,VCIT,VGIT",6
